<portfolio>,Portfolio2,,,,
<portfolio owner>,,,,,
<description>,,,,,
<store by value>,No,,,,
<validate>,Yes,,,,
<ID AS OF>,Today,,,,
<portfolio value>,10000000,,,,
<portfolio currency>,CNY,,,,
<base currency>,CNY,,,,
<date>,<portfolio>,<CODE_CN>,<TICKER_US>,<ISIN>,<weight>
20101201,,000862.SZ,,,0.315075266
20101201,,000008.SZ,,,0.315067729
20101201,,002190.SZ,,,0.314962212
20101201,,002198.SZ,,,0.311977598
20101201,,000423.SZ,,,0.311590704
20101201,,000777.SZ,,,0.310927456
20101201,,600549.SH,,,0.309997905
20101201,,002213.SZ,,,0.308932689
20101201,,000585.SZ,,,0.307412747
20101201,,600489.SH,,,0.306533441
20101201,,600275.SH,,,0.305797337
20101201,,000590.SZ,,,0.303340306
20101201,,000650.SZ,,,0.302845382
20101201,,000995.SZ,,,0.302345434
20101201,,600436.SH,,,0.301858048
20101201,,002022.SZ,,,0.301096821
20101201,,000592.SZ,,,0.300119535
20101201,,002236.SZ,,,0.299551755
20101201,,000566.SZ,,,0.298365949
20101201,,600843.SH,,,0.29762482
20101201,,600061.SH,,,0.296567141
20101201,,002296.SZ,,,0.295069809
20101201,,000895.SZ,,,0.295062272
20101201,,002273.SZ,,,0.29366292
20101201,,600161.SH,,,0.293547355
20101201,,600890.SH,,,0.292168101
20101201,,600562.SH,,,0.292002289
20101201,,000792.SZ,,,0.291947019
20101201,,000925.SZ,,,0.291097861
20101201,,000861.SZ,,,0.289733681
20101201,,002030.SZ,,,0.289615603
20101201,,000788.SZ,,,0.288874474
20101201,,002158.SZ,,,0.282814803
20101201,,600455.SH,,,0.280563781
20101201,,600538.SH,,,0.279508614
20101201,,600781.SH,,,0.278890588
20101201,,600251.SH,,,0.278368029
20101201,,002250.SZ,,,0.278352955
20101201,,002118.SZ,,,0.278144434
20101201,,002123.SZ,,,0.277491236
20101201,,000411.SZ,,,0.276300405
20101201,,600768.SH,,,0.2752578
20101201,,600499.SH,,,0.273946378
20101201,,600519.SH,,,0.273896132
20101201,,600613.SH,,,0.273843374
20101201,,000518.SZ,,,0.273458992
20101201,,000970.SZ,,,0.273155003
20101201,,600315.SH,,,0.272263136
20101201,,000020.SZ,,,0.271431565
20101201,,600711.SH,,,0.271303437
20101201,,002271.SZ,,,0.269250887
20101201,,600298.SH,,,0.26908005
20101201,,600118.SH,,,0.269014731
20101201,,600272.SH,,,0.268286163
20101201,,600750.SH,,,0.267899269
20101201,,002431.SZ,,,0.266932033
20101201,,000028.SZ,,,0.26649238
20110301,,000545.SZ,,,5.237000991
20110301,,600083.SH,,,3.025255834
20110301,,002113.SZ,,,2.996404107
20110301,,600793.SH,,,1.855027138
20110301,,000908.SZ,,,1.819595747
20110301,,600876.SH,,,1.726915929
20110301,,600259.SH,,,1.540879834
20110301,,000922.SZ,,,1.533429047
20110301,,000603.SZ,,,1.383155273
20110301,,000034.SZ,,,1.209198117
20110301,,000831.SZ,,,1.145202128
20110301,,000010.SZ,,,1.137413111
20110301,,600699.SH,,,0.979296787
20110301,,600610.SH,,,0.915232666
20110301,,000856.SZ,,,0.90977719
20110301,,600800.SH,,,0.871435563
20110301,,600766.SH,,,0.865953321
20110301,,000409.SZ,,,0.856178725
20110301,,000703.SZ,,,0.85600596
20110301,,600848.SH,,,0.818793388
20110301,,000068.SZ,,,0.785413275
20110301,,600490.SH,,,0.733484059
20110301,,000413.SZ,,,0.715876646
20110301,,600076.SH,,,0.704306268
20110301,,600515.SH,,,0.697699838
20110301,,600468.SH,,,0.676717427
20110301,,600734.SH,,,0.670093964
20110301,,600111.SH,,,0.660504299
20110301,,000628.SZ,,,0.659075948
20110301,,000921.SZ,,,0.653306575
20110301,,600645.SH,,,0.643042884
20110301,,600609.SH,,,0.637945105
20110301,,600132.SH,,,0.634083446
20110301,,000795.SZ,,,0.62108715
20110301,,600145.SH,,,0.596004616
20110301,,600695.SH,,,0.591028502
20110301,,000049.SZ,,,0.586349252
20110301,,600537.SH,,,0.583833212
20110301,,600146.SH,,,0.559505003
20110301,,000613.SZ,,,0.556414702
20110301,,600847.SH,,,0.556095939
20110301,,600086.SH,,,0.536018719
20110301,,600444.SH,,,0.53586542
20110301,,000408.SZ,,,0.534074506
20110301,,000971.SZ,,,0.532599921
20110301,,000504.SZ,,,0.529716452
20110301,,000596.SZ,,,0.526679684
20110301,,600372.SH,,,0.515591102
20110301,,000669.SZ,,,0.502054612
20110301,,000605.SZ,,,0.501151855
20110301,,002006.SZ,,,0.497701425
20110301,,000056.SZ,,,0.497158797
20110301,,000809.SZ,,,0.487235769
20110301,,600698.SH,,,0.480145111
20110301,,600816.SH,,,0.479816614
20110301,,600213.SH,,,0.462369799
20110301,,600139.SH,,,0.461749306
20110301,,000546.SZ,,,0.450548791
20110301,,600547.SH,,,0.440165868
20110301,,600715.SH,,,0.435413618
20110301,,000953.SZ,,,0.427802232
20110301,,000665.SZ,,,0.426191383
20110301,,600406.SH,,,0.421025471
20110301,,000710.SZ,,,0.418983926
20110301,,000633.SZ,,,0.418711395
20110301,,002081.SZ,,,0.415533496
20110301,,000004.SZ,,,0.414548006
20110301,,600252.SH,,,0.414114877
20110301,,002230.SZ,,,0.409206896
20110301,,000895.SZ,,,0.40478801
20110301,,600604.SH,,,0.39276017
20110301,,600728.SH,,,0.383620667
20110301,,600850.SH,,,0.382530545
20110301,,000893.SZ,,,0.381501256
20110301,,000415.SZ,,,0.380997562
20110301,,600198.SH,,,0.379715209
20110301,,600733.SH,,,0.374099135
20110301,,600812.SH,,,0.373500541
20110301,,600856.SH,,,0.372347153
20110301,,002161.SZ,,,0.36854146
20110301,,000661.SZ,,,0.368125365
20110301,,002166.SZ,,,0.36701821
20110301,,000566.SZ,,,0.358900696
20110301,,002304.SZ,,,0.35565223
20110301,,600331.SH,,,0.355258035
20110301,,000996.SZ,,,0.349617628
20110301,,600773.SH,,,0.346103932
20110301,,600335.SH,,,0.345364206
20110301,,000869.SZ,,,0.344799679
20110301,,000695.SZ,,,0.344069686
20110301,,600562.SH,,,0.341001286
20110301,,600090.SH,,,0.337876919
20110301,,002140.SZ,,,0.334606553
20110301,,600818.SH,,,0.333253634
20110301,,600180.SH,,,0.330299599
20110301,,600403.SH,,,0.32955014
20110301,,000762.SZ,,,0.32733583
20110301,,002130.SZ,,,0.326462273
20110301,,600538.SH,,,0.324661625
20110301,,000586.SZ,,,0.324508327
20110301,,002192.SZ,,,0.324021666
20110301,,600275.SH,,,0.323476605
20110301,,000813.SZ,,,0.323152975
20110301,,600549.SH,,,0.323128642
20110301,,000691.SZ,,,0.322705246
20110301,,600311.SH,,,0.321452093
20110301,,000506.SZ,,,0.320082141
20110301,,002310.SZ,,,0.319434881
20110301,,600809.SH,,,0.319011485
20110301,,000963.SZ,,,0.318583223
20110301,,600570.SH,,,0.317945697
20110301,,000008.SZ,,,0.316349447
20110301,,600228.SH,,,0.315945518
20110301,,600256.SH,,,0.315694887
20110301,,000862.SZ,,,0.315366391
20110301,,002378.SZ,,,0.31507926
20110301,,600763.SH,,,0.312928217
20110301,,000590.SZ,,,0.311207868
20110301,,002153.SZ,,,0.310677407
20110301,,600980.SH,,,0.310511942
20110301,,600552.SH,,,0.309689484
20110301,,002041.SZ,,,0.308660195
20110301,,000602.SZ,,,0.307341342
20110301,,600970.SH,,,0.30661865
20110301,,600251.SH,,,0.306492118
20110301,,000790.SZ,,,0.306348553
20110301,,002213.SZ,,,0.30629502
20110301,,002190.SZ,,,0.305881358
20110301,,000995.SZ,,,0.305127033
20110301,,000925.SZ,,,0.304577105
20110301,,600031.SH,,,0.303917679
20110301,,000585.SZ,,,0.301827467
20110301,,002002.SZ,,,0.301717969
20110301,,600136.SH,,,0.298179939
20110301,,002038.SZ,,,0.297720044
20110301,,600365.SH,,,0.297659212
20110301,,000025.SZ,,,0.297566746
20110301,,000423.SZ,,,0.297355048
20110301,,002007.SZ,,,0.296678589
20110301,,002223.SZ,,,0.294529978
20110301,,600735.SH,,,0.293880285
20110301,,600276.SH,,,0.292172103
20110301,,002262.SZ,,,0.291685442
20110301,,002167.SZ,,,0.291040615
20110301,,600843.SH,,,0.290663452
20110301,,002106.SZ,,,0.288728973
20110301,,000078.SZ,,,0.288040347
20110301,,002219.SZ,,,0.286577929
20110301,,600223.SH,,,0.285816304
20110301,,002176.SZ,,,0.285714105
20110301,,000792.SZ,,,0.284738349
20110301,,600489.SH,,,0.284526651
20110301,,600890.SH,,,0.28395239
20110301,,000902.SZ,,,0.283767459
20110301,,000760.SZ,,,0.283765026
20110301,,002055.SZ,,,0.283258898
20110301,,600559.SH,,,0.282721137
20110301,,002252.SZ,,,0.282713837
20110301,,300022.SZ,,,0.281735647
20110301,,002241.SZ,,,0.280664992
20110301,,002256.SZ,,,0.279864434
20110301,,600891.SH,,,0.279372906
20110301,,600760.SH,,,0.277757189
20110301,,600869.SH,,,0.27266671
20110301,,002104.SZ,,,0.272214115
20110301,,000826.SZ,,,0.271530355
20110301,,000568.SZ,,,0.271082627
20110301,,002013.SZ,,,0.269564243
20110301,,002214.SZ,,,0.269055682
20110301,,000518.SZ,,,0.269031348
20110301,,600315.SH,,,0.267887694
20110301,,002063.SZ,,,0.266911938
20110301,,002273.SZ,,,0.265962948
20110301,,002069.SZ,,,0.264970158
20110301,,002250.SZ,,,0.264906892
20110301,,002131.SZ,,,0.263702405
20110301,,600184.SH,,,0.263687805
20110301,,600161.SH,,,0.263449341
20110301,,600781.SH,,,0.263361742
20110301,,600157.SH,,,0.262658516
20110301,,600381.SH,,,0.262013689
20110301,,300003.SZ,,,0.261110932
20110301,,000411.SZ,,,0.260354174
20110301,,000887.SZ,,,0.259636348
20110301,,000803.SZ,,,0.259397884
20110301,,600844.SH,,,0.258748191
20110301,,002198.SZ,,,0.257991432
20110301,,002094.SZ,,,0.257981699
20110301,,600613.SH,,,0.257093542
20110301,,000861.SZ,,,0.256796678
20110301,,000970.SZ,,,0.256475482
20110301,,000848.SZ,,,0.255655457
20110301,,600455.SH,,,0.255300194
20110301,,000998.SZ,,,0.255263694
20110301,,601002.SH,,,0.255051997
20110301,,600576.SH,,,0.253341381
20110301,,600990.SH,,,0.251779198
20110301,,600118.SH,,,0.249998017
20110301,,000595.SZ,,,0.249615988
20110301,,000758.SZ,,,0.247659608
20110301,,002296.SZ,,,0.246623019
20110301,,600828.SH,,,0.246112025
20110301,,002129.SZ,,,0.245720262
20110301,,600647.SH,,,0.242980358
20110301,,002096.SZ,,,0.241746671
20110301,,600179.SH,,,0.241432774
20110301,,000020.SZ,,,0.241352475
20110301,,600768.SH,,,0.240963146
20110601,,600715.SH,,,4.360452821
20110601,,600793.SH,,,3.31022953
20110601,,000056.SZ,,,3.081663188
20110601,,002113.SZ,,,2.900355568
20110601,,600083.SH,,,1.784095492
20110601,,000587.SZ,,,1.651519113
20110601,,600515.SH,,,1.449220509
20110601,,000603.SZ,,,1.417949523
20110601,,000908.SZ,,,1.392380748
20110601,,000010.SZ,,,1.367557901
20110601,,600259.SH,,,1.355274943
20110601,,000922.SZ,,,1.266003864
20110601,,600645.SH,,,1.265680628
20110601,,000409.SZ,,,1.083323183
20110601,,000034.SZ,,,1.018112445
20110601,,000703.SZ,,,0.944533494
20110601,,600695.SH,,,0.929236432
20110601,,600610.SH,,,0.904142841
20110601,,600800.SH,,,0.866885087
20110601,,600111.SH,,,0.834531124
20110601,,600876.SH,,,0.801431233
20110601,,600076.SH,,,0.781122635
20110601,,600490.SH,,,0.768270561
20110601,,600848.SH,,,0.721376516
20110601,,600816.SH,,,0.711499868
20110601,,600468.SH,,,0.673675762
20110601,,000068.SZ,,,0.663265914
20110601,,000605.SZ,,,0.660237996
20110601,,600372.SH,,,0.652612948
20110601,,600847.SH,,,0.63918347
20110601,,000413.SZ,,,0.637476122
20110601,,600698.SH,,,0.614305369
20110601,,000613.SZ,,,0.6036082
20110601,,600604.SH,,,0.565985771
20110601,,600228.SH,,,0.562601465
20110601,,000809.SZ,,,0.541657447
20110601,,600132.SH,,,0.520937208
20110601,,000504.SZ,,,0.518724286
20110601,,600217.SH,,,0.515201846
20110601,,000795.SZ,,,0.510632342
20110601,,000633.SZ,,,0.502482381
20110601,,600444.SH,,,0.491912297
20110601,,000408.SZ,,,0.491799026
20110601,,600734.SH,,,0.465802032
20110601,,600537.SH,,,0.463533857
20110601,,600146.SH,,,0.461820984
20110601,,600714.SH,,,0.45748631
20110601,,600609.SH,,,0.43547589
20110601,,000415.SZ,,,0.434055863
20110601,,600733.SH,,,0.432450735
20110601,,600139.SH,,,0.431768348
20110601,,600406.SH,,,0.431469977
20110601,,000710.SZ,,,0.430522371
20110601,,000669.SZ,,,0.429900764
20110601,,000596.SZ,,,0.420944095
20110601,,600547.SH,,,0.417236554
20110601,,600086.SH,,,0.41147909
20110601,,600856.SH,,,0.409918165
20110601,,600773.SH,,,0.409782793
20110601,,000025.SZ,,,0.408517477
20110601,,000995.SZ,,,0.407382008
20110601,,600145.SH,,,0.404776783
20110601,,000004.SZ,,,0.397839647
20110601,,000953.SZ,,,0.39662406
20110601,,000628.SZ,,,0.395389133
20110601,,600335.SH,,,0.388811148
20110601,,000902.SZ,,,0.387344155
20110601,,600890.SH,,,0.385501435
20110601,,000665.SZ,,,0.384230594
20110601,,002081.SZ,,,0.383103413
20110601,,000921.SZ,,,0.380929169
20110601,,002002.SZ,,,0.378357097
20110601,,002219.SZ,,,0.378133318
20110601,,000546.SZ,,,0.372735005
20110601,,002140.SZ,,,0.372257058
20110601,,600180.SH,,,0.372052618
20110601,,000049.SZ,,,0.367378132
20110601,,600403.SH,,,0.366922287
20110601,,002304.SZ,,,0.363153966
20110601,,600809.SH,,,0.359990676
20110601,,002166.SZ,,,0.357664484
20110601,,000752.SZ,,,0.354559211
20110601,,000602.SZ,,,0.352467848
20110601,,600894.SH,,,0.345975507
20110601,,600728.SH,,,0.345442306
20110601,,002153.SZ,,,0.344033329
20110601,,600331.SH,,,0.339869943
20110601,,002161.SZ,,,0.339309115
20110601,,600365.SH,,,0.337074092
20110601,,000758.SZ,,,0.33399092
20110601,,600252.SH,,,0.333181449
20110601,,000595.SZ,,,0.332968722
20110601,,600768.SH,,,0.330987867
20110601,,600251.SH,,,0.330236413
20110601,,000585.SZ,,,0.328009678
20110601,,000411.SZ,,,0.327907458
20110601,,002038.SZ,,,0.326946039
20110601,,600213.SH,,,0.326089602
20110601,,600381.SH,,,0.323011956
20110601,,600850.SH,,,0.321246591
20110601,,600735.SH,,,0.320321087
20110601,,600198.SH,,,0.318221437
20110601,,000691.SZ,,,0.316508563
20110601,,000869.SZ,,,0.315083011
20110601,,600636.SH,,,0.313685085
20110601,,000971.SZ,,,0.3123286
20110601,,600747.SH,,,0.310002408
20110601,,000661.SZ,,,0.309250954
20110601,,600812.SH,,,0.309107294
20110601,,000813.SZ,,,0.308488449
20110601,,002378.SZ,,,0.307698318
20110601,,000008.SZ,,,0.306841881
20110601,,000803.SZ,,,0.306761763
20110601,,600818.SH,,,0.304941144
20110601,,600090.SH,,,0.304891416
20110601,,000996.SZ,,,0.303783574
20110601,,600315.SH,,,0.296630947
20110601,,000790.SZ,,,0.295840815
20110601,,600538.SH,,,0.295409834
20110601,,000862.SZ,,,0.294710872
20110601,,002176.SZ,,,0.294650092
20110601,,002223.SZ,,,0.294346195
20110601,,002094.SZ,,,0.294232925
20110601,,000576.SZ,,,0.294056112
20110601,,600107.SH,,,0.291961986
20110601,,002167.SZ,,,0.291392871
20110601,,002269.SZ,,,0.291039245
20110601,,600275.SH,,,0.290597213
20110601,,002256.SZ,,,0.287538906
20110601,,600763.SH,,,0.286513945
20110601,,600549.SH,,,0.286284641
20110601,,002168.SZ,,,0.285917202
20110601,,000737.SZ,,,0.285080104
20110601,,600980.SH,,,0.283745721
20110601,,000895.SZ,,,0.282350558
20110601,,600552.SH,,,0.280753718
20110601,,600466.SH,,,0.280375229
20110601,,600614.SH,,,0.28001884
20110601,,000566.SZ,,,0.279529843
20110601,,002079.SZ,,,0.278781152
20110601,,002180.SZ,,,0.277626344
20110601,,000607.SZ,,,0.27746887
20110601,,000518.SZ,,,0.27704894
20110601,,600311.SH,,,0.276098571
20110601,,002310.SZ,,,0.275518405
20110601,,001896.SZ,,,0.27476695
20110601,,000568.SZ,,,0.274402274
20110601,,600613.SH,,,0.271774948
20110601,,002190.SZ,,,0.270642242
20110601,,000861.SZ,,,0.270202972
20110601,,600519.SH,,,0.26982172
20110601,,600392.SH,,,0.268338151
20110601,,000695.SZ,,,0.267338054
20110601,,600276.SH,,,0.267249648
20110601,,600844.SH,,,0.265674909
20110601,,002036.SZ,,,0.264415119
20110601,,600562.SH,,,0.263931647
20110601,,600753.SH,,,0.263812851
20110601,,000848.SZ,,,0.262033673
20110601,,002006.SZ,,,0.261970131
20110601,,600559.SH,,,0.261229727
20110601,,002262.SZ,,,0.260925831
20110601,,000650.SZ,,,0.260224105
20110601,,000506.SZ,,,0.259409109
20110601,,002213.SZ,,,0.25935938
20110601,,600843.SH,,,0.259135602
20110601,,000423.SZ,,,0.258881434
20110601,,600136.SH,,,0.258618977
20110601,,002214.SZ,,,0.258389673
20110601,,002252.SZ,,,0.258058149
20110601,,000760.SZ,,,0.255726432
20110601,,600882.SH,,,0.25531479
20110601,,002236.SZ,,,0.255204282
20110601,,002130.SZ,,,0.254726335
20110601,,600671.SH,,,0.253002411
20110601,,002096.SZ,,,0.252767582
20110601,,600031.SH,,,0.252496837
20110601,,600877.SH,,,0.251974687
20110601,,600758.SH,,,0.251435961
20110601,,002241.SZ,,,0.251358605
20110601,,002198.SZ,,,0.250703846
20110601,,000893.SZ,,,0.249800443
20110601,,600781.SH,,,0.249363937
20110601,,000018.SZ,,,0.248048892
20110601,,600127.SH,,,0.247454912
20110601,,000078.SZ,,,0.246894084
20110601,,002192.SZ,,,0.245869123
20110601,,600149.SH,,,0.244951907
20110601,,600489.SH,,,0.244891128
20110601,,002230.SZ,,,0.243763947
20110601,,600570.SH,,,0.243595422
20110601,,000020.SZ,,,0.242308005
20110601,,600061.SH,,,0.242084226
20110601,,000586.SZ,,,0.240655911
20110601,,002131.SZ,,,0.240619996
20110601,,000538.SZ,,,0.240340963
20110601,,600532.SH,,,0.240191778
20110601,,000963.SZ,,,0.238768988
20110601,,002226.SZ,,,0.237360012
20110601,,002030.SZ,,,0.236868251
20110601,,000590.SZ,,,0.235760409
20110601,,600242.SH,,,0.234406687
20110601,,002296.SZ,,,0.233470132
20110601,,002007.SZ,,,0.232528052
20110601,,002155.SZ,,,0.231660564
20110601,,600712.SH,,,0.228776307
20110601,,002013.SZ,,,0.226897672
20110601,,002022.SZ,,,0.226646267
20110601,,002104.SZ,,,0.226577199
20110601,,600161.SH,,,0.226314743
20110601,,300003.SZ,,,0.225643407
20110601,,600200.SH,,,0.225322934
20110601,,600160.SH,,,0.225096393
20110601,,002293.SZ,,,0.223737145
20110601,,002171.SZ,,,0.223632162
20110601,,600436.SH,,,0.221745239
20110901,,000030.SZ,,,76.25832176
20110901,,600793.SH,,,2.611867991
20110901,,600715.SH,,,1.481318524
20110901,,000587.SZ,,,1.153183491
20110901,,000056.SZ,,,0.606461757
20110901,,002113.SZ,,,0.478931961
20110901,,600083.SH,,,0.385586751
20110901,,000908.SZ,,,0.372688596
20110901,,000603.SZ,,,0.35010394
20110901,,600645.SH,,,0.298537903
20110901,,600515.SH,,,0.296759558
20110901,,000010.SZ,,,0.276549465
20110901,,600228.SH,,,0.26764906
20110901,,000922.SZ,,,0.260264968
20110901,,600490.SH,,,0.214310102
20110901,,600610.SH,,,0.207546098
20110901,,600076.SH,,,0.201659332
20110901,,600259.SH,,,0.195906564
20110901,,000409.SZ,,,0.192894554
20110901,,000034.SZ,,,0.182858677
20110901,,600882.SH,,,0.172437619
20110901,,600800.SH,,,0.169299746
20110901,,600847.SH,,,0.168707868
20110901,,000413.SZ,,,0.141755471
20110901,,600876.SH,,,0.139958681
20110901,,600698.SH,,,0.137798952
20110901,,000068.SZ,,,0.136629302
20110901,,600132.SH,,,0.13544826
20110901,,600816.SH,,,0.134816779
20110901,,600848.SH,,,0.129651549
20110901,,600146.SH,,,0.126011313
20110901,,600604.SH,,,0.125948924
20110901,,000995.SZ,,,0.125030456
20110901,,000613.SZ,,,0.120410991
20110901,,600656.SH,,,0.115842521
20110901,,000809.SZ,,,0.11340123
20110901,,000605.SZ,,,0.108851749
20110901,,600695.SH,,,0.108347758
20110901,,600444.SH,,,0.105298856
20110901,,000633.SZ,,,0.103563912
20110901,,000504.SZ,,,0.102009081
20110901,,600734.SH,,,0.101795875
20110901,,002002.SZ,,,0.100494395
20110901,,600111.SH,,,0.096154322
20110901,,000691.SZ,,,0.096120686
20110901,,600537.SH,,,0.09601544
20110901,,000795.SZ,,,0.095946541
20110901,,002304.SZ,,,0.093413566
20110901,,600468.SH,,,0.092758757
20110901,,000408.SZ,,,0.090604996
20110901,,600335.SH,,,0.090006608
20110901,,600406.SH,,,0.088772942
20110901,,600894.SH,,,0.088455032
20110901,,600381.SH,,,0.08626655
20110901,,000971.SZ,,,0.085157119
20110901,,600733.SH,,,0.084985686
20110901,,000669.SZ,,,0.083399389
20110901,,600217.SH,,,0.083291972
20110901,,000752.SZ,,,0.083093414
20110901,,600145.SH,,,0.082911131
20110901,,000710.SZ,,,0.081187579
20110901,,000049.SZ,,,0.080833863
20110901,,000869.SZ,,,0.079809064
20110901,,600809.SH,,,0.079716837
20110901,,000430.SZ,,,0.079689169
20110901,,002081.SZ,,,0.079046296
20110901,,002219.SZ,,,0.078404507
20110901,,600850.SH,,,0.078108297
20110901,,000628.SZ,,,0.077743189
20110901,,000953.SZ,,,0.077646622
20110901,,600856.SH,,,0.076719474
20110901,,600547.SH,,,0.076219281
20110901,,600714.SH,,,0.075814569
20110901,,600180.SH,,,0.0752981
20110901,,000004.SZ,,,0.074954692
20110901,,000546.SZ,,,0.074439308
20110901,,600340.SH,,,0.074430628
20110901,,002140.SZ,,,0.074228815
20110901,,000895.SZ,,,0.072863319
20110901,,600086.SH,,,0.072488445
20110901,,600538.SH,,,0.071917183
20110901,,600403.SH,,,0.071789151
20110901,,300243.SZ,,,0.07171971
20110901,,600139.SH,,,0.07146473
20110901,,600609.SH,,,0.069301746
20110901,,000576.SZ,,,0.068636088
20110901,,000518.SZ,,,0.0684831
20110901,,000665.SZ,,,0.067932453
20110901,,600844.SH,,,0.067602608
20110901,,000008.SZ,,,0.067450163
20110901,,000813.SZ,,,0.066786674
20110901,,600773.SH,,,0.066553938
20110901,,000025.SZ,,,0.065530223
20110901,,600890.SH,,,0.064993139
20110901,,600728.SH,,,0.064537974
20110901,,000902.SZ,,,0.063728007
20110901,,002166.SZ,,,0.063246802
20110901,,002036.SZ,,,0.063198519
20110901,,002094.SZ,,,0.062772649
20110901,,000893.SZ,,,0.062293071
20110901,,000568.SZ,,,0.061604084
20110901,,002223.SZ,,,0.061555801
20110901,,600753.SH,,,0.060649268
20110901,,600812.SH,,,0.060467527
20110901,,600090.SH,,,0.060447455
20110901,,002241.SZ,,,0.060266799
20110901,,600552.SH,,,0.060071496
20110901,,600251.SH,,,0.060066613
20110901,,600613.SH,,,0.059608735
20110901,,600768.SH,,,0.059362436
20110901,,600763.SH,,,0.059191003
20110901,,002236.SZ,,,0.059186121
20110901,,600735.SH,,,0.059107457
20110901,,600252.SH,,,0.059025538
20110901,,300238.SZ,,,0.058658802
20110901,,000585.SZ,,,0.058513952
20110901,,600549.SH,,,0.058211774
20110901,,000650.SZ,,,0.057969815
20110901,,002013.SZ,,,0.057873791
20110901,,600365.SH,,,0.057794585
20110901,,600747.SH,,,0.057712666
20110901,,002310.SZ,,,0.05764865
20110901,,000595.SZ,,,0.057648107
20110901,,002041.SZ,,,0.057233088
20110901,,002192.SZ,,,0.057226035
20110901,,000790.SZ,,,0.057221695
20110901,,600559.SH,,,0.057216813
20110901,,000661.SZ,,,0.057007404
20110901,,002006.SZ,,,0.056818068
20110901,,600392.SH,,,0.056816441
20110901,,002214.SZ,,,0.056645008
20110901,,600519.SH,,,0.056356393
20110901,,600311.SH,,,0.055975552
20110901,,600213.SH,,,0.055965244
20110901,,000697.SZ,,,0.055928353
20110901,,001896.SZ,,,0.055663609
20110901,,600818.SH,,,0.055392897
20110901,,002269.SZ,,,0.055296873
20110901,,000758.SZ,,,0.054827602
20110901,,600562.SH,,,0.054744598
20110901,,000423.SZ,,,0.05471693
20110901,,600781.SH,,,0.054477141
20110901,,002378.SZ,,,0.05422162
20110901,,000803.SZ,,,0.053710033
20110901,,000596.SZ,,,0.053619977
20110901,,600198.SH,,,0.053595022
20110901,,002153.SZ,,,0.053587426
20110901,,600107.SH,,,0.053526665
20110901,,002262.SZ,,,0.053421961
